gene,CN_BT_A,CN_AT_A,CN_BT_B,CN_AT_B,CN_BT_C,CN_AT_C,CN_BT_D,CN_AT_D,CN_BT_E,CN_AT_E,CN_BT_F,CN_AT_F,CN_BT_G,CN_AT_G
ZNF2,6.641625357661219,6.0933772704960845,6.840454250939162,6.312099132467882,6.513354177661238,6.391302474730981,6.569481411980865,6.402391421647897,6.535867224331382,5.892288886446815,6.8099935419456745,6.2240088234582736,6.831016225818088,6.274711928293415
PROM2,9.632507911946414,9.555140046262649,10.527838005085767,10.256628163146969,10.418194573185934,10.367009833553416,10.313269621791372,10.00767298272394,10.454212055396626,10.210447005010954,10.688001619553651,10.722977771120389,10.647654751505955,10.482603648663423
KCNIP3,7.528406742987274,7.312366989174079,7.259985331408364,7.310494052148199,7.31395095850135,7.302986304044085,7.497532439445939,7.438834558828754,7.900229215184295,7.44186919568344,7.460975043437797,7.387845658715603,7.686670762160526,7.912320653823906
FAHD2A,8.043835575329135,7.891895717253272,8.087480658525118,8.10579898534352,7.960697004755945,8.073563667634113,8.089512014879451,7.826988927428486,7.992041994397033,7.857055158993129,8.155099519644507,8.036997965973887,8.194723926326452,8.036907084780639
LINC00342,6.842467732947705,6.592245614616699,6.722531162910732,6.531770859938785,6.444865018646837,6.478166588369621,6.806743145261839,6.668589197138127,6.591118800838316,6.501696503307045,6.6129480540137084,6.247367375461847,6.4321077890192235,6.661379178137489
ANKRD36C,5.824610708304476,6.005620970685859,6.511176069170769,6.4621982790736325,6.1109374520234425,5.747574647861809,6.269582124774226,6.2277998506969325,5.726310092404541,5.6993954307649695,5.619901450689095,5.253480290360894,6.23264427984723,6.255301903622614
FAHD2CP,6.161639297459395,5.83789813330759,6.280246681296333,6.090241341384049,5.971828698724723,6.444045947753082,6.136652617125668,6.142861029163553,6.175139728275811,5.855718432947224,6.282178667841475,6.539969684807559,6.260887378422744,5.975871223465774
ADRA2B,6.9743972440282835,6.735516965777402,7.217021825728773,7.22905753417575,7.004626108232442,7.490185726117852,7.4701671764707545,6.60650155321294,6.478415096784861,6.029950446519743,6.113349035910554,5.787336529915349,6.69272685711706,6.403727582349095
DUSP2,5.328768277936087,6.273249615427719,5.287078158028951,5.82795508527062,5.517930883126514,6.444045947753082,5.314682521660718,6.438478697003962,6.175139728275811,6.501696503307045,NA,6.126598337373396,5.191651500932446,7.727469401727065
STARD7,11.28192178215617,11.197817277926612,11.30162809941769,11.232173693634765,11.361687427145805,11.235689483264592,11.189275277127672,11.149842065168412,11.269786617786087,11.313524656305974,11.238739657686361,11.374007182329182,11.300906058333021,11.431188037616996
STARD7-AS1,6.253560286116878,5.91217890775674,6.025237806551933,6.052865098883297,6.019704215546554,5.855352265701807,6.065293537121915,6.268464716427552,5.624054155197136,5.927955197864167,6.0729885834898845,5.938496718244446,6.001110197551224,6.02254297908639
TMEM127,10.250753238946276,10.295748883368267,10.518137163429072,10.568617267403157,10.460006005063326,10.484974122345564,10.321906321486724,10.539129724553403,10.64470676278611,10.527678200709078,10.543171674622394,10.599080521451254,10.48956052801372,10.256002089957542
CIAO1,10.5395496591796,10.379958467914383,10.657215682295748,10.609415505175713,10.667718103828415,10.551584410870722,10.52338799648558,10.34840642940443,10.641438663346262,10.460768221702493,10.593973004022624,10.490703621664336,10.42472364736257,10.376557200918674
SNRNP200,11.405624696551575,11.245287052667374,11.425212331069753,11.40202886440378,11.481922489576954,11.511695880545448,11.406948496428308,11.395086341528573,11.299118594033336,11.174752438647078,11.43661360181189,11.278032638935565,11.306844539297783,11.34830698229292
NEURL3,6.223566025060407,7.835747644632663,5.833759631871823,6.858573400576821,5.971828698724723,6.725468453986625,5.931235232464045,6.541621279561792,5.551621258254443,7.030740368828921,6.052376887817905,6.151574473065253,5.6417222332866235,5.927638995547683
ARID5A,8.123147079668334,9.42164530326467,6.862924815856916,8.049982278941124,6.893379816009697,8.117523480367785,6.9019799147556515,8.093467755924861,8.436132873487436,9.701257223404598,6.9941796037087745,7.345179580459925,6.703056515020508,8.928254835836134
KANSL3,10.043186809032145,9.825631739783669,10.184082060393512,10.15996658609057,10.106632358763035,10.21343374302773,10.213657363666316,9.980393177924947,10.211361345539709,10.115036953131701,10.197386017211196,10.156262577385368,10.105555926891983,10.01329027264507
LMAN2L,8.793274644348111,8.6318456080272,9.040421876266473,8.826793634107725,8.864756400898619,9.006267991873903,8.86395755012308,9.11603736202319,8.957964928818706,8.69078944942242,9.122112596217148,8.895340133225902,8.896618621194884,8.964564025772217
CNNM4,8.00027283498248,8.397668743985703,7.815267128133852,7.868273160691301,7.966815984972117,8.397088527111157,8.057691859093689,9.070769082141114,8.547408667930265,8.44216610848425,7.936323608265321,8.036997965973887,7.862848105359811,8.414769167386547
CNNM3,8.255026662784493,8.14389510483595,8.481602826125156,8.46359296195749,8.505715456450693,8.600523180955806,8.428525665921471,8.08210610696988,8.500078697427599,8.34656811395604,8.58994330976803,8.592019422229692,8.67840756379137,8.397165899630826
ANKRD23,6.559964598237519,6.514895194612032,6.482439076577975,6.433401826358782,6.529980228511146,6.696776657668105,6.632553979538795,6.2277998506969325,5.821795527240342,6.637150399545529,6.4491596555417114,6.539969684807559,6.849732622388354,6.554269340472626
ANKRD39,6.919326400083216,6.789065612866223,6.874030201101368,6.792079431438507,6.8276564706716325,7.194289538266743,7.029313570684645,6.698658943696794,6.728879010701865,7.079129424429796,7.026241955116186,7.110582595865148,7.28056869904613,7.124178190576304
SEMA4C,8.439213295012523,8.768089786870009,8.202073146528802,8.011534128204298,7.839215411912244,8.379142558640575,8.20191275469198,8.53796609736065,8.538066078241807,8.31996800214342,8.257694540396697,8.159025957581642,8.461312854622365,8.257814118327206
FAHD2B,6.113384955816272,6.3991258339667,6.345530649666598,6.686213234919977,6.671574347552806,6.652639839910778,6.346844161435191,6.81303690233746,6.312985713405556,6.477830769156766,6.654569067962909,6.860897164225944,6.886452361545947,6.438565017159631
ANKRD36,6.511138405930636,6.466412667062478,6.806078228039786,6.722372045111964,6.462294530532292,6.298871328059921,6.849848516848288,6.45618937933558,5.852269445277486,5.962760997426146,6.317156845091247,6.048965820182069,6.821566178472908,6.538297517883025
COX5B,10.662719927473573,10.979829468899693,10.752813423525462,10.647525389122782,10.590564387565424,10.785012518432547,10.530857156805753,10.474336366113908,11.216609411383333,10.82942933700704,10.99050872011753,10.939217787855869,10.763226277193402,11.042014068808085
ACTR1B,9.940904127645526,9.827232458873224,9.801910616098096,9.86071121779135,9.826110941715486,10.012730402905634,9.897874693046147,9.80317480331147,10.062920138457416,9.933936454050395,10.015012675364149,10.060607194206886,9.949455182481111,9.831914422979638
C2orf92,6.782011420054891,6.789065612866223,6.121568623071012,6.263845483210883,6.17576515863157,6.200110415941927,6.083466924931669,6.308014724691002,5.995671904131887,6.325698944244586,6.152611035397452,5.206581183823721,6.050485227488805,6.111587420849581
TMEM131,9.730406545896765,9.707185750723761,9.827843257360952,9.883511498338203,9.94090524730519,9.702239528653509,9.829530470098044,9.665318339583985,9.637992308591455,9.610885177964887,9.63656570572787,9.660472385872735,9.750936054261837,9.694546581289702
INPP4A,8.30242785017118,8.209191241691746,8.758240671496166,8.67208236944453,8.776940055875242,8.758103861328403,9.039453903685795,8.928936404081716,8.72669647843478,8.946928451515367,8.742484346547913,8.43303754248292,8.869361404075855,8.564220602175821
COA5,8.803448812972634,8.489490297024899,9.005500779127198,8.92055980303447,8.972075503091615,8.775358365406065,8.821277945819775,8.495774097320444,8.829834290013418,8.69078944942242,8.954502224641649,8.865459115396296,8.876224139364458,8.670620664463064
UNC50,8.8235843969476,8.730946594600498,8.946229387817455,8.714588833313146,9.03458159285716,8.72296314615952,8.83475145181954,8.938418286787636,8.848850235807786,8.916180421463052,8.968321375622702,8.861680093755117,9.00077223752906,8.742086163461382
MGAT4A,10.429717016986876,10.17648777354748,10.640241749185586,10.642030007951098,11.006029269152753,10.594989816319872,10.49481694861469,10.201263563178836,10.49943963377458,10.262012122262488,10.29273084360616,10.425642342481416,10.606977736653318,10.49403446578503
CRACDL,7.001163899166629,7.484546264763823,7.001026023672528,7.270350327798818,7.361171776861353,7.945275019883875,6.556529123323633,6.981494921299793,7.051320340867489,7.669623255239168,6.49570464860553,6.613720177435887,6.868209313507043,7.465601532414238
TSGA10,6.771684395507732,6.514895194612032,7.001026023672528,7.220655231366054,6.992680641532962,6.860945425345511,7.3018695642304134,7.438834558828754,7.357815819488943,7.352826396343405,7.147808042207041,7.110582595865148,6.763527871462378,6.616445043254183
C2orf15,6.208331758617327,5.812262959081945,6.4968791230866,6.389099880404544,6.546416856650527,5.881083976529691,6.065293537121915,6.38400353536931,5.726310092404541,5.614386092229328,6.209570525146493,6.126598337373396,6.368635478879668,6.111587420849581
AC079447.1,7.701598391846906,7.321481880717949,8.053693491509927,7.90544400712893,8.020749386383029,7.555562893711192,7.785330175902134,7.614725225233185,7.5373334991913605,7.810042932056172,7.6580166909115395,7.664367480002964,7.930346306466516,7.874654897451963
LIPT1,6.535758049831411,6.328546581253505,6.980621276479594,6.9117358273759475,6.893379816009697,6.739603171421054,7.093490340343218,6.84026863364811,6.839492108316771,6.325698944244586,6.83434439157587,6.830286468737624,6.59627267477703,6.570066276203676
AC092587.1,7.044700143578192,6.721813378238382,7.457479478582995,7.35723700824745,7.406895871545105,6.821621177720589,7.038658325303475,7.1649993944481505,6.956321652323224,7.2007531127518885,6.983331829253002,6.845673001094211,7.393302441247732,7.080729540239334
MITD1,7.964450059493261,7.777325551029547,7.564178378130402,7.557334099861629,7.631505920927049,7.404064220301317,7.86102675631764,7.474032561194912,7.671556465552117,7.502266153074595,7.896403839138342,7.866456572800429,7.767638287646806,8.019754297116611
MRPL30,8.762314420260745,8.617115814043698,9.242459585731515,9.084650504308462,9.108396591075733,8.822601192805278,8.874433047092202,8.85075067469524,8.889823436746186,8.968496905733582,8.995568798236453,8.861680093755117,9.082168010497208,8.843055484214391
LYG1,7.968976853554649,7.66723696732174,7.397173160474621,7.088369268218267,7.397866250794946,7.439132117894493,6.971937099347647,7.17572898763188,6.761357523552183,6.4037692110800055,7.295437239278437,8.016750644610356,6.753623697045031,7.7759496559045385
TXNDC9,7.9779880515975865,8.020595003449513,7.809494265298651,7.996847731775022,8.008937221644418,7.404064220301317,7.589418916884453,8.37992578835284,7.950391607240144,8.04744141567967,7.711581162872426,7.723863449140117,7.969379602409203,7.9490280048234165
EIF5B,10.528858463660898,10.514208232021945,10.614814239864335,10.526631628616359,10.54016028389096,10.493340212425617,10.422596918535389,10.68801754435187,10.492201072204098,10.744465560734815,10.595754664421625,10.380138528147866,10.409823415154035,10.378801194424982
REV1,9.491748028068217,9.398143926395123,9.38900858506033,9.4756429231376,9.558786924204059,9.597483519316858,9.599465130162878,9.55046911353273,9.519568383924897,9.566315482528308,9.396028079178171,9.50925802133858,9.409954203948013,9.40417035154813
AFF3,6.311740455550828,6.071933545472028,6.329484518557077,6.490431179667015,6.196742822370538,6.094088650834273,6.6201581341859566,5.9056658084247236,5.852269445277486,5.99674683149453,6.747255162336872,5.342938517909085,5.914866922226709,5.927638995547683
LONRF2,8.251315085392298,8.509568239219478,8.703263754374126,8.684355402854932,8.514096563222411,8.744150119832367,8.768899372073589,8.789198758987117,8.655040841532168,8.496624888104806,8.216601721377133,8.076659569429166,8.686238869416277,8.641012856757156
CHST10,6.595529509031492,6.3991258339667,7.021146196662363,6.890705347857866,6.841042850726003,6.794796609472455,6.434407819741875,6.60650155321294,7.038126121023984,6.477830769156766,7.088305063322084,7.244301177980065,6.812053822367735,6.554269340472626
PDCL3,7.606021304515524,7.578781486704175,7.695178354369629,7.577215117202451,7.742666121354249,7.53139230429394,7.222092137288351,7.661277810424364,7.592530009716059,7.781082231548384,7.731165985355593,7.611342169090127,7.437277825435265,7.285961837336833
NPAS2,8.701050107845118,9.453087884933863,7.618013982739145,7.7211644190596385,7.684448103662826,7.594968534461115,8.374199012641546,9.686105176941696,7.950391607240144,8.566179274681781,7.769555633318204,7.796920997133773,7.848961060856004,7.842497699977729
RPL31,11.717146456177181,11.648485119515959,12.033668689391957,11.988198009226084,11.857398073297174,11.900163492826769,11.748328504532148,11.804955463522928,11.979734835921144,12.061420322517948,12.143748898660755,12.304280543663756,11.910290159933142,11.810261525880092
TBC1D8,9.48859873054858,9.847881782298623,9.381245987044855,9.791484200934354,8.841634423459444,9.359670897649918,9.403633570404464,10.104908819660382,8.837470772126684,9.502693242991176,8.427371844864103,8.701778181759137,8.442940797550326,8.878375835174952
CNOT11,8.654034746594851,8.668025273774587,8.77906729442943,8.865034461720684,8.755892478941805,8.642501747013037,8.696949127722108,8.789198758987117,8.718448801643026,8.761684916345105,8.823785296251442,8.865459115396296,8.659967484988515,8.655892712809711
RNF149,8.99761336020343,9.497998436362154,8.842631132023643,9.00860189421896,8.824888858254843,8.855423333686625,8.910509641226467,9.739513048700259,9.271571320923742,9.475835076672825,8.575569967264153,8.842635061327131,8.717145788063016,9.040232678231108
MAP4K4,9.580209655333219,9.964477160476948,9.331759897841723,9.293351990011091,9.280388416814015,9.331951154127088,9.2888923950995,9.972723003995982,9.729071873282455,9.862006130983962,9.32476889809716,9.388389073522744,9.381295694497075,9.5000546655258
IL1R2,6.547912092742987,6.962229442431839,6.438230951350915,6.358790945339404,6.4093612747999344,6.781194942192078,6.028245216761796,7.742908349571659,6.356155143766079,6.243161054299565,5.7535918081428985,6.613720177435887,6.174443210166235,7.091714990466761
IL1R1,10.371924493366409,10.996997974827154,9.961394048812702,10.161064775943297,9.80064418894432,9.880247691635189,9.805097812867752,11.25286706396466,10.429161238823722,10.78999761982958,9.550994273401985,9.38312629634793,9.95053937279818,10.244973460912613
IL1RL2,6.937917904196814,7.842095325842243,5.9432562502446835,6.358790945339404,6.237804662395208,6.026522066733641,5.911025150572286,8.104740627238192,6.927989195685322,6.874999529024047,6.246331327294085,6.247367375461847,6.468892607356384,6.815108964183819
IL1RL1,10.754073030270154,11.921161741868387,9.747094328610112,10.457698692757967,9.650975186225148,10.359020636218704,10.95889671674791,11.855045818582179,10.739458061118222,11.030455488333216,7.86128511070792,9.002185524853003,9.482206575290933,10.426221605193524
IL18R1,7.426767169223664,7.476408271175108,6.263453421376305,6.404018864569073,6.2777300747898455,6.682213903598791,7.137643661103825,7.826988927428486,6.9136115449123725,7.22962187473386,5.778905032297045,6.292979618522606,6.3555989015864895,6.8017910827345585
SLC9A4,8.442472139932038,8.003706661908945,8.825571419557773,8.536488885559661,9.458133061352976,9.428908360473377,8.310049564200815,7.5083922363644415,9.078863314302387,8.81979726177809,9.141758269658746,8.970954464783945,8.31409084918778,7.924660503100364
SLC9A2,7.9779880515975865,7.82937191093143,8.856695062040371,8.752968275137365,8.821516294055387,8.29071111408089,8.234806792960088,7.880438073008522,8.624468917368988,8.490674440432377,8.676670843746427,8.30531235701726,8.61964102920136,7.893610693932503
MFSD9,7.831564415548419,7.848415200334637,8.215232105732264,8.14184539058367,8.095257455938638,7.797715776828836,7.785330175902134,7.88698210437027,8.091192739935023,7.9467192006984515,7.867197920109044,7.835964861248987,7.999025128890763,7.978919771169748
TMEM182,5.609531389056153,5.759584231915078,5.964192506279938,5.82795508527062,5.971828698724723,5.365435246084386,5.667743519950925,6.005270134361233,5.071291877882036,5.614386092229328,5.727826499490899,5.61846446783319,5.94998528338586,5.469694320781066
PANTR1,6.297413892716325,6.4827552110088025,6.82908634533033,6.869363761805944,6.814144717780978,6.696776657668105,6.4484986652237275,6.75698112271545,6.6787477383173925,6.352194562180596,6.983331829253002,7.255864596382599,6.783134546942572,7.091714990466761
POU3F3,8.973035395985319,8.5489048077515,9.562067709283282,9.340644598527545,9.64716997692002,9.257774816046973,9.47248204406973,8.847399154216879,9.2517047927321,8.9727721706883,9.714067519556787,9.902228412528794,9.639722115281772,9.667267752830197
LINC01159,5.48863507188115,5.64807947890762,6.361400271793874,5.760000714749092,5.550890029647668,5.436573910523466,5.643449459823488,6.029132632141215,5.821795527240342,NA,6.264366334226848,6.176125566405727,6.1444378402525075,6.045324608945718
MRPS9,8.818576786252345,8.653662099864546,9.131155762072266,9.112166059896003,9.046186482383677,9.105108157518794,8.897728457262476,8.732190360541539,9.104407238670381,9.047636556840652,9.079455539530523,9.267926815458596,8.98815688442951,9.043065222810787
TGFBRAP1,8.673579917310983,8.791237983291266,8.77017838773183,8.778952931936145,8.769958259673357,8.789014910994739,8.890005040189527,8.61488270545946,8.75519760072652,8.695970584175091,8.713239210006146,8.72276232884048,8.9033532135052,8.58380525882941
AC012360.3,6.113384955816272,6.005620970685859,6.329484518557077,5.736618857492564,6.427222359341421,6.179520227132642,6.3766264829730055,6.49097153850278,5.726310092404541,5.569926102478007,5.875937334659126,6.07531022588152,6.4567349167287365,6.1330155368106
C2orf49,7.964450059493261,7.783934957893786,8.236900447770223,8.10579898534352,8.181972865579125,7.9206727185140995,7.9676085320506385,8.143516143932926,7.914740180829719,7.669623255239168,7.831352007316818,8.043684415341412,7.872032423634261,7.782744307275367
FHL2,7.749745913092449,8.123194584834634,7.5224409108767905,7.326243911668604,6.701237855153501,7.331262724905409,6.942369831392805,8.947838258015961,7.943331454320161,8.031135168017721,7.186155579284671,6.860897164225944,7.049142295296681,7.563543862257818
NCK2,8.549107945133484,8.778055956192263,8.513910540360746,8.31759164967963,8.622719686159025,8.822601192805278,8.688068901311437,8.816879862402173,8.863884563761394,8.829259084558492,8.683388952249048,8.838795698266123,8.734873708858972,8.618401298684924
ECRG4,7.266845598267983,6.651272192445905,8.295895619330386,7.641573552138565,7.917121678775812,8.423595734808176,8.048469972787808,6.944329178283917,8.171934885996828,7.8004538157489005,7.499553067719516,6.814734066375257,6.69272685711706,7.21740232539487
UXS1,9.278554484220885,9.442682980132401,9.791698457243806,9.510525911570399,9.649073836135505,9.505352733493032,9.503182975510574,9.787520785159282,9.40860233484747,9.39531214768654,9.875309828502578,9.834436435163893,9.709268367486109,9.661749541079116
SULT1C2,11.933799755758931,11.781174482355452,11.902539406663623,11.734489180895379,11.879865487154158,11.792841914153579,12.030933189169636,11.590672386892157,11.756755968913206,11.780912887560264,11.815603633270436,11.826319112056558,12.139584917858878,11.985771983197262
SULT1C2P1,6.832565979440771,6.466412667062478,6.782697222164446,6.476383791432461,6.641288096596721,6.899226172933057,7.0571681855906885,6.38400353536931,6.049266303512681,6.378212340979987,6.570090534237167,6.101182182517503,6.733609006322345,6.489292900739871
SULT1C4,8.28800804496347,8.724089330896364,7.866209018321969,7.873642276972676,7.351850450937123,7.844243715697596,7.902563048212121,7.981739171075462,8.248396697842052,8.46054839579777,7.397020706249341,7.756791021566217,8.096276969193637,8.37035159694704
GCC2,9.733070307720658,9.89443541136213,9.822120598003535,9.924182948172588,10.0544355560378,9.60715220809879,9.929614637112229,9.874061602575972,9.8937774158335845,9.841112344645664,9.608602074218966,9.429814126483743,9.781720208507279,9.987054184220893
LIMS1,8.4904915534117,8.998659810269087,8.652572095632783,8.784664289265079,8.522429262371896,8.351797971758023,8.589781044397162,9.026999954129954,8.722578533876293,9.193973764657619,8.297649240044793,8.438121677841535,8.436764417066039,8.595429696032964
RANBP2,11.047365690405337,11.1117759734717,11.043972165810176,11.141611877852439,11.10574943291209,11.074276209145856,11.127119469315582,11.537071627976355,11.254893920658157,11.137154472642878,10.756500900956107,10.638263347206527,11.057474361719036,11.167378073560764
SH3RF3,7.070204908724593,7.757313687137978,6.770863070250387,7.186547946319196,6.6864823395877,7.01995523368951,6.981659712467783,7.22821165754136,7.051320340867489,6.453563586648315,6.893481847291662,6.6838831971341754,6.61827111708463,6.8017910827345585
SEPTIN10,9.424124527288372,9.621219482362962,9.506061558106099,9.479169422233733,9.447232802107054,9.25531735855945,9.200068967753547,9.785770918432716,9.529031137498949,9.726794491642332,9.15631893196799,9.356520530351512,9.431857115366691,9.536692454023795
SOWAHC,9.519786556490976,10.469807262971072,8.93301562773401,9.397660303574812,9.022882597310295,9.386868062819106,9.118694761469863,10.756623096212556,9.57771720920473,10.151323383010334,8.542696612236414,9.391013280333636,8.63860039978322,9.849819579220332
NPHP1,7.927715089904504,7.5863634852418915,7.993865520750083,8.040465875010836,7.812282865722564,7.901941694316337,7.818259062275731,7.813311401167761,7.746477975498211,7.690539542212806,8.055044246630215,8.231096317799553,7.952161716383975,7.861877901889562
MTLN,7.281477405198265,7.451715180954372,7.145502627626632,7.186547946319196,7.039880283380194,7.264401094842052,7.222092137288351,7.23848291319255,7.992041994397033,7.711156912050361,7.644308958337797,7.345179580459925,7.418595122543026,7.515403681893824
MIR4435-2HG,7.244615826366912,7.9693250608467725,6.08380459349244,6.126673671413352,5.550890029647668,6.260174414401851,6.101414230585791,8.154406101594722,6.497821130937778,7.352826396343405,5.852284201894433,5.787336529915349,6.129197842457625,6.554269340472626
BCL2L11,9.40921198788597,9.766790064007418,8.954099938900994,9.414334700419202,8.748807825863361,9.077552270333884,8.958070970378563,9.393869311349244,9.069166524114257,9.417437292035393,8.5241046935777,8.913706290988907,8.523832903244282,9.723086469807734
ANAPC1,7.39347808713053,7.601408979066855,7.650668813048297,7.474951550319188,7.832529264413749,7.439132117894493,7.504293413004261,7.491314686455096,7.3996834149881945,7.429480351506035,7.484245424413215,7.323363842969309,7.727722461977303,7.304966391799825
MERTK,9.305649789172511,9.300112093692798,9.52203428047961,9.634303370095326,9.16271376518319,9.140161548258328,9.300591787551474,9.110455898518728,9.265923030365306,9.487833810740986,8.838908176710662,8.555056539857185,9.004952959882187,8.940459716349237
TMEM87B,8.069355494947681,7.940034254938032,7.688903305743052,7.991918853995438,8.032465623097286,7.824486622764367,8.039188759608548,8.298816647010609,8.039161466509723,8.022912405523963,7.68504750574907,7.5932249482573955,7.921526931140738,7.816245685156199
ZC3H8,7.359402706031128,7.085058188322256,7.631164742525991,7.563991593178114,7.791748285392833,7.579335198105346,7.620867035539257,7.402756296040925,7.527925222529197,7.110510018004353,7.711581162872426,7.537466843744413,7.611893558768452,7.323723851593519
ZC3H6,7.503660243750774,7.008113468013439,8.403279635559068,8.207096913950528,8.49305179176247,8.379142558640575,8.329214941369626,6.81303690233746,7.565195710876251,7.352826396343405,8.22583514324178,8.332870325184144,8.32081411203359,7.899874346497393
TTL,8.853270449256604,8.984383483869776,8.474324010819776,8.634624110518478,8.58343610797951,8.45819768465332,8.618107978662158,9.373042827363614,9.154177040044454,9.118806976917439,8.703357590000751,8.59657389967652,8.67053351578018,8.572086397016095
POLR1B,8.442472139932038,8.44013156138598,8.552439790032226,8.390567013006164,8.950623492817746,8.47940990924243,8.602439507488755,8.684152749361624,8.485571532421849,8.286012976764836,8.478481498243875,8.365259728220066,8.427449982880043,8.324522942861071
CHCHD5,7.237129128016393,7.2564341403643535,7.404850758059139,7.349550930733665,7.255166919928518,7.523244607192767,7.420992262794323,7.411860797664522,7.705336131329789,7.429480351506035,7.644308958337797,7.911018825113869,7.717568528093798,7.351410547819222
SLC20A1,9.793017406751003,11.490270506920846,8.718746448996457,10.34141708573693,8.25879162364876,10.051489071275968,9.055654091079932,11.105638392787577,9.65969247954674,10.96650933244562,8.607710925087416,10.604743644523547,8.889852443880423,10.969422320807665
PSD4,8.48418056263367,8.699828936239063,7.993865520750083,8.030886281277011,8.432438920877816,8.5612710464406,8.38522923610437,8.813448631055666,8.509669725942066,8.577452507081704,8.666534657166645,8.861680093755117,8.334167366088733,8.449344150934794
PAX8,12.61032932954148,12.886116711218142,11.636411181872111,11.906740121229886,11.364586998116293,11.818870647179446,12.125781194927482,12.905076153739023,12.178091995022596,12.486091570609078,12.166704461687326,12.266909002820208,11.976452129417753,12.463308516523602
CBWD2,7.588477277374791,7.500685818240795,7.6571120113401445,7.672707204419639,7.424787316123565,7.3218986954146015,7.449297113803306,7.806423702314975,7.29264418675203,7.781082231548384,7.514699993834716,7.518391420586395,7.550294197251736,7.448611307010514
WASH2P,6.381313900108491,6.176100232643925,5.964192506279938,6.033807473997717,6.2579054771015805,6.336557343641722,6.3912902177323225,6.005270134361233,5.551621258254443,6.029950446519743,5.966852720267738,6.4010739215526264,6.585146372975258,5.744869177424704
RABL2A,7.15210444761434,6.80214787964899,7.366047549073103,6.9929199099365835,7.361171776861353,7.204516506913828,7.347700882057628,6.9568244439239795,6.8990891653917235,6.6154396101181145,7.015633480444803,7.0977886226704765,7.424849610776745,7.22739828211172
SLC35F5,9.375510561674053,9.79814420976315,9.751617311993519,9.66559261696172,9.891903150670776,9.334281584152988,9.538194033844858,9.833982309994282,9.598090001315947,9.577587654796195,9.398071570833801,9.494691703676414,9.549582061521766,9.52255477508635
ACTR3,10.396496719733895,10.611238863432169,10.235576739918573,10.213877057959385,10.305623962292346,10.150026473708907,10.280167358509273,10.757516151464786,10.475168503061058,10.693569408212825,10.121500284850304,10.159344389778207,10.180472843041306,10.256002089957542
DDX18,9.682976470336131,9.753381700609742,9.731914478474968,9.82374168828681,9.836173089451746,9.6052236472233,9.610473487980775,9.780508547458327,9.521939897454894,9.672634060153195,9.536225582247676,9.556776878302964,9.713106461364555,9.763148016190597
AC009404.1,6.129649728343621,6.273249615427719,5.9848292782230335,5.954955096705826,6.019704215546554,6.1374367181450395,5.869735285627719,6.164569140265954,5.821795527240342,5.818196802384653,5.828236800546838,5.787336529915349,6.066575063486791,6.215680410396875
CCDC93,10.098977485401262,10.007469749370594,9.78876737094778,9.928058722132869,9.93779355560151,9.852876394871336,10.184487572936641,10.025577096335079,9.862306336283131,10.093604179104618,9.941257016046274,9.789395331318731,9.63703093581317,9.85788540123046
INSIG2,8.355253728178747,8.331534997152579,8.629821827900892,8.55999138093181,8.762942511305576,8.328608111152834,8.611860995517857,8.669044277082063,8.718448801643026,8.79586760128319,8.357681732006933,8.507480040114261,8.452156070849687,8.42349090513416
STEAP3,7.964450059493261,7.777325551029547,7.0409896240049346,6.792079431438507,6.931423052394697,6.886578449776328,6.773547301839608,7.308404262716005,7.479940909519657,7.490387345857689,7.312872339223647,7.366670338981537,7.876602749865183,7.789507107870003
C2orf76,6.57191724879854,6.4498828751078285,6.646854698672495,6.545291641758853,6.594632174571588,6.1374367181450395,6.6076548582031,6.590552969816539,6.712361386084876,6.4037692110800055,6.570090534237167,6.783117071197852,6.639939155409277,6.554269340472626
DBI,11.304484082787566,11.7464874127861,11.18997607239118,11.257551088226764,10.995592598502254,11.146338657589121,11.102824463772142,11.818284146816827,11.517471588709421,11.91803115370283,11.291359879083393,11.326132403085486,11.183166003478073,11.17772544910087
TMEM37,11.436596513274273,11.523233222556899,11.330636563102564,11.484176119303223,11.091818816647953,11.249954866743126,10.979665067421562,10.981952855809903,11.15835133228765,11.323602011392987,10.808897347741174,11.255889251995905,11.022845972357809,11.068668684237041
SCTR,5.463190745099078,5.676773968740251,5.922011689635138,5.53452346011308,5.7626572034826395,5.931210180347225,5.761024431325275,NA,5.624054155197136,5.7796731912812085,5.828236800546838,5.722140069452406,5.967229008974655,5.951956662798388
SCTR-AS1,6.832565979440771,7.008113468013439,7.098933039005816,6.71041952198644,5.995965040332395,5.50436898385839,5.990220365470909,5.931218967264956,6.377264921729074,6.548275264164388,6.480355899059944,6.5956329826279525,6.792838858815552,5.877738326044838
CFAP221,7.472117987225671,7.137609927372425,7.957784685610443,7.96198664020107,7.728330379837734,7.633326408336837,7.651644241285501,7.438834558828754,7.420170225071546,7.571555512332155,7.9079226447334445,8.171290489169431,7.792036253607948,8.17243108334777
TMEM177,7.739184468231423,7.578781486704175,7.871759770648618,7.80223511057889,7.791748285392833,7.863733894829766,7.774184716200272,7.676467407703557,7.378901488735616,7.2007531127518885,7.86128511070792,8.115259932569627,7.782326523280938,7.6253295544463295
